1200013;1120
1200054;1570
1200104;1058
1200138;1007
1200179;1015
1200203;1074
1200252;1112
1200302;1139
1200328;1104
1200344;1554
1200351;1040
1200336;1090
1200385;1511
1200807;1023
1200393;1066
1200401;1392
1200427;1082
1200435;1031
1200500;1457
1200450;1538
1200609;1473
1200708;1490
2700201;27030
2700300;27057
2700409;27073
2700508;27090
2700607;27111
2700706;27138
2700904;27170
2700805;27154
2701001;27197
2701100;27219
2701209;27235
2701308;27251
2701357;27081
2701407;27278
2701506;27294
2701605;27316
2701704;27332
2701803;27359
2701902;27375
2702009;27391
2702108;27413
2702207;27430
2702306;27456
2702355;28894
2702405;27472
2702504;27499
2702553;27049
2702603;27510
2702702;27537
2702801;27553
2702900;27570
2703007;27596
2703106;27618
2703205;27634
2703304;27650
2703403;27677
2703502;27693
2703601;27715
2703700;27731
2703759;27065
2703809;27758
2703908;27774
2704005;27790
2704104;27812
2704203;27839
2704302;27855
2704401;27871
2704906;27979
2704500;27898
2704609;27910
2704708;27936
2704807;27952
2705002;27995
2705101;28010
2705200;28037
2705309;28053
2705408;28070
2705507;28096
2705606;28118
2705705;28134
2705804;28150
2705903;28177
2706000;28193
2706109;28215
2706208;28231
2706307;28258
2706422;27022
2706448;27006
2706505;28290
2706604;28312
2706703;28339
2706802;28355
2706901;28371
2707008;28398
2707107;28410
2707305;28452
2707404;28479
2707503;28495
2707206;28436
2706406;28274
2707602;28517
2707701;28533
2707800;28550
2707909;28576
2708006;28592
2708105;28614
2708907;28770
2708956;28916
2708204;28630
2708303;28657
2708402;28673
2708501;28690
2708600;28711
2708709;28738
2708808;28754
2709004;28797
2709103;28819
2709152;28932
2709202;28835
2709301;28851
2709400;28878
2700102;27014
1600105;6017
1600204;6033
1600212;6068
1600238;6114
1600253;6041
1600279;6130
1600303;6050
1600402;6076
1600501;6092
1600535;6025
1600550;6009
1600600;6157
1600055;6106
1600709;6173
1600808;6122
1600154;6084
1300029;2895
1300060;2917
1300086;2933
1300102;2038
1300144;2003
1300201;2054
1300300;2070
1300409;2097
1300508;2119
1300607;2135
1300631;2950
1300680;2976
1300706;2151
1300805;2178
1300839;2992
1300904;2194
1301001;2216
1301100;2232
1301159;2046
1301209;2259
1301308;2275
1301407;2291
1301506;2313
1301605;2330
1301654;2020
1301704;2356
1301803;2399
1301852;98353
1301902;2410
1301951;98370
1302009;2437
1302108;2453
1302207;2470
1302306;2496
1302405;2518
1302504;2534
1302553;98396
1302603;2550
1302702;2577
1302801;2593
1302900;2615
1303007;2631
1303106;2658
1303205;2011
1303304;2674
1303403;2690
1303502;2712
1303536;98418
1303569;98434
1303601;2372
1303700;2739
1304005;2771
1303809;2836
1303908;2755
1303957;98450
1304062;98477
1304104;2798
1304203;2810
1304237;98515
1304260;98493
1304302;2852
1304401;2879
2900207;33030
2900108;33014
2900306;33057
2900355;33065
2900603;33111
2900702;33138
2900801;33154
2900900;33170
2901007;33197
2901106;33219
2901155;30716
2901205;33235
2901304;33251
2901353;33260
2901403;33278
2901502;33294
2901601;33316
2901700;33332
2901809;33359
2901908;33375
2901957;33405
2902005;33391
2902104;33413
2902203;33430
2902252;30732
2902302;33456
2902054;33383
2902401;33472
2902500;33499
2902609;33510
2902658;33529
2902708;33537
2902807;33553
2902906;33570
2903003;33596
2903102;33618
2903201;33634
2903235;30759
290330;33650
2903276;30775
2903409;33677
2903508;33693
2903607;33715
2903706;33731
2903805;33758
2903904;33774
2903953;33782
2904001;33790
2904050;33804
2904100;33812
2904209;33839
2904407;33871
2904308;33855
2904506;33898
2904605;33910
2904704;33936
2904753;30791
2904803;33952
2904852;33960
2904902;33979
2905008;33995
290510;34010
2905156;34029
2905206;34037
2905305;34053
2905404;34070
2905503;34096
2905602;34118
2905800;34150
2905701;34134
2905909;34177
2906006;34193
2906204;34231
2906303;34258
2906402;34274
2906501;34290
2906600;34312
2906808;34355
2906824;30856
2906105;34215
2906857;30813
2906873;30830
2906907;34371
2906899;34363
2907004;34398
2907103;34410
2907202;34436
2907301;34452
2907400;34479
2907509;34495
2907558;34509
2907608;34517
2907707;34533
2907905;34576
2908002;34592
2908101;34614
2908200;34630
2908309;34657
2908408;34673
2908507;34690
2908606;34711
2908705;34738
2908804;34754
2908903;34770
2909000;34797
2909109;34819
2909208;34835
2909307;34851
2909406;34878
2909505;34894
2909703;34932
2909604;34916
2909802;34959
2909901;34975
2906709;34339
2907806;34550
2910057;30872
2910107;35017
2910206;35033
2910008;34991
2910305;35050
2910404;35076
2910503;35092
2910602;35114
2910701;35130
2910727;30058
2910776;35149
2910800;35157
2910859;30910
2910909;35173
2911006;35190
2911105;35211
2910750;30899
2911204;35238
2911253;30937
2911303;35254
2911402;35270
2911501;35297
2911600;35319
2911659;30953
2911709;35335
2911808;35351
2911857;30970
2911907;35378
2912004;35394
2912103;35416
2912202;35432
2912301;35459
2912400;35475
2912509;35513
2912608;35530
2912707;35556
2912806;35572
2912905;35599
2913002;35610
2913101;35637
2913200;35653
2913309;35670
2913408;35696
2913457;35700
2913507;35718
2913606;35734
2913705;35750
2913804;35777
2913903;35793
2914000;35815
2914109;35831
2914208;35858
2914307;35874
2914406;35890
2914505;35912
2914604;35939
2914653;35947
2914703;35955
2914802;35971
2914901;35998
2915007;36013
2915106;36030
2915205;36056
2915304;36072
2915353;36080
2915403;36099
2915502;36110
2915601;36137
2915700;36153
2915809;36170
2915908;36196
2916005;36218
2916104;36234
2916302;36277
2916401;36293
2916500;36315
2916609;36331
2916203;36250
2916708;36358
2916807;36374
2916856;36382
2916906;36390
2917003;36412
2917102;36439
2917201;36455
2917300;36471
2917334;30660
2917359;30678
2917409;36498
2917508;36510
2917607;36536
2917706;36552
2917805;36579
2917904;36595
2918001;36617
2918100;36633
2918209;36650
2918308;36676
2918357;30996
2918407;36692
2918456;36706
2918506;36714
2918555;30694
2918605;36730
2918704;36757
2918753;36765
2918803;36773
2919009;36811
2919058;36820
2918902;36790
2919108;36838
2919157;39730
2919207;36854
2919306;36870
2919405;36897
291950;36919
2919553;30007
2919603;36935
2919702;36951
2919801;36978
2919900;36994
2919926;39748
2919959;39756
2920007;37010
2920106;37036
2920205;37052
2920304;37079
2920403;37095
2920452;39772
2920502;37117
2920601;37133
2920700;37150
2920809;37176
2920908;37192
2921005;37214
2921054;37222
2921104;37230
2921203;37257
2921302;37273
2921401;37290
2921450;37303
2921500;37311
2921609;37338
2921708;37354
2921807;37370
2921906;37397
2922003;37419
2922052;37427
2922102;37435
2922201;37451
2922250;37460
2922300;37478
2922409;37494
2922508;37516
2922607;37532
2922656;39799
2922706;37559
2922730;37567
2922755;39969
2922805;37575
2922854;37583
2922904;37591
2923001;37613
2923035;39942
2923050;37621
2923100;37630
2923209;37656
2923308;37672
2923357;37680
2923407;37699
2923506;37710
2923605;37737
2923704;37753
2923803;37770
2923902;37796
2924009;37818
2924207;37850
2924108;37834
2924306;37877
2924405;37893
2924603;37931
2924652;39837
2924678;37940
2924702;37958
2924801;37974
2924900;37990
2925006;38016
2925204;38059
2925253;38067
2925303;38075
2925402;38091
2925105;38032
2925501;38113
2925600;38130
2925709;38156
2925758;38164
2924058;39810
2925808;38172
2925907;38199
2925931;39845
2925956;39853
2926004;38210
2926103;38237
2926400;38296
2926202;38253
2926301;38270
2926509;38318
2926608;38334
2926657;38342
2926707;38350
2926806;38377
2926905;38393
2927002;38415
2927101;38431
2927200;38458
2927309;38474
2927408;38490
2927606;38539
2927507;38512
2927705;38555
2927804;38571
2927903;38598
2928059;39870
2928109;38636
2928406;35491
2928505;38695
2928000;38610
2928208;38652
2928307;38679
2928604;38717
2928703;38733
2928802;38750
2929602;38911
2929750;38946
2929800;38954
2929909;38970
2930006;38997
2930105;39012
2930204;39039
2930154;39047
2930303;39055
2930402;39071
2930501;39098
2930600;39110
2930709;39136
2930774;39985
2930808;39152
2929701;38938
2928901;38776
2928950;38806
2929107;38814
2929206;38830
2929008;38792
2929057;38822
2929255;39896
2929305;38857
2929354;39926
2929370;38865
2929404;38873
2929503;38890
2930758;39144
2930766;39900
2930907;39179
2931004;39195
2931053;39918
2931103;39217
2931202;39233
2931301;39250
2931350;39934
2931400;39276
2931509;39292
2931608;39314
2931707;39330
2931806;39357
2931905;39373
2932002;39390
2932200;39438
2932309;39454
2932101;39411
2932408;39470
2932457;39489
2932507;39497
2932606;39519
2932705;39535
2932804;39551
2933000;39594
2932903;39578
2933174;39624
2933208;39632
2933257;39640
2933307;39659
2933059;39977
2933109;39616
2933158;39950
2933406;39675
2933455;39993
2933505;39691
2933604;39713
2900405;33073
2300101;13013
2300150;13145
2300200;13030
2300309;13056
2300408;13072
2300507;13099
2300606;13110
2300705;13137
2300754;15873
2300804;13153
2300903;13170
2301000;13196
2301109;13218
2301208;13234
2301257;13420
2301307;13250
2301406;13277
2301505;13293
2301604;13315
2301703;13331
2301802;13358
2301851;13382
2301901;13374
2301950;13129
2302008;13390
2302057;13404
2302107;13412
2302206;13439
2302305;13455
2302404;13471
2302503;13498
2302602;13510
2302701;13536
2302800;13552
2302909;13579
2303006;13595
2303204;13633
2303105;13617
2303303;13650
2303402;13676
2303501;13692
2303600;13714
2303659;13447
2303709;13730
2303808;13757
2303907;13773
2303956;13161
2303931;13463
2304004;13811
2304103;13838
2304202;13854
2304236;15881
2304251;15890
2304269;15989
2304277;13200
2304285;13226
2304301;13870
2304350;15911
2304400;13897
2304459;13501
2304509;13919
2304608;13935
2304707;13951
2304806;13978
2304657;13064
2304905;13994
2304954;13242
2305001;14010
2305100;14036
2305209;14052
2305233;13188
2305266;14060
2305308;14079
2305332;15920
2305357;15938
2305407;14095
2305506;14117
2305605;14133
2305654;13340
2305704;14150
2305803;14176
2305902;14192
2306009;14214
2306108;14230
2306256;13480
2306207;14257
2306306;14273
2306405;14290
2306504;14311
2306553;15954
2306603;14338
2306702;14354
2306801;14370
2306900;14397
2307007;14419
2307106;14435
2307205;14451
2307254;13005
2307304;14478
2307403;14494
2307502;14516
2307601;14532
2307635;13021
2307650;15857
2307700;14559
2307809;14575
2307908;14591
2308005;14613
2308104;14630
2308203;14656
2308302;14672
2308351;15970
2308377;14680
2308401;14699
2308500;14710
2308609;14737
2308708;14753
2308807;14770
2308906;14796
2309003;14818
2309102;14834
2309201;14850
2309300;14877
2309409;14893
2309458;13307
2309508;14915
2309607;14931
2309706;14958
2309805;14974
2309904;14990
2310001;15016
2310100;15032
2310209;15059
2310258;15997
2310308;15075
2310407;15091
2310506;15113
2310605;15130
2310704;15156
2310803;15172
2310852;13285
2310902;15199
2310951;13048
2311009;15210
2311108;15237
2311207;15253
2311231;13269
2311264;13102
2311306;15270
2311355;98531
2311405;15296
2311504;15318
2311603;15334
2311702;15350
2311801;15377
2311900;15393
2311959;15440
2312205;15458
2312007;15415
2312106;15431
2312700;15555
2312809;15571
2312908;15598
2313005;15610
2312304;15474
2312403;15490
2312502;15512
2312601;15539
2313104;15636
2313203;15652
2313252;13366
2313302;15679
2313351;13323
2313401;15695
2313500;15717
2313559;13080
2313609;15733
2313708;15750
2313757;98558
2313807;15776
2313906;15792
2313955;98574
2314102;15830
2314003;15814
3200102;56014
3200201;56030
3200300;56057
3200359;56065
3200409;56073
3200508;56090
3200607;56111
3200706;56138
3200805;56154
3200904;56170
3201001;56197
3201100;56219
3201159;56146
3201209;56235
3201308;56251
3201407;56278
3201506;56294
3201605;56316
3201704;56332
3201803;56359
3201902;56375
3202009;56391
3202108;56413
3202207;56430
3202256;56308
3202405;56472
3202306;56456
3202454;57096
3202504;56499
3202553;56502
3202603;56510
3202652;56049
3202702;56537
3202801;56553
3202900;56570
3203007;56596
3203056;57134
3203106;56618
3203130;56626
3203163;57916
3203205;56634
3203304;56650
3203320;56120
3203346;56103
3203353;57070
3203403;56677
3203502;56693
3203601;56715
3203700;56731
3203809;56758
3203908;56774
3204005;56790
3204054;57150
3204104;56812
3204203;56839
3204252;56200
3204302;56855
3204351;57118
3204401;56871
3204500;56898
3204559;57932
3204609;56910
3205002;56995
3205010;56189
3204658;56006
3204708;56936
3204807;56952
3204906;56979
3204955;56162
3205036;57959
3205069;57975
3205101;57010
3205150;56081
3205176;56227
3205200;57037
3205309;57053
3200169;56022
3200136;57991
5200050;93360
5200100;92010
5200134;96458
5200159;96911
5200308;92053
5200506;92096
5200555;92940
5200605;92118
5200803;92150
5200829;93386
5200852;96610
5200902;92177
5201207;92231
5201306;92258
5201108;92215
5201405;92274
5201454;93009
5201504;92290
5201702;92339
5201801;92355
5202155;96695
5201603;92312
5202353;96717
5202502;92495
5202601;92517
5202809;92550
5203104;92614
5203203;92630
5203302;92657
5203401;92673
5203500;92690
5203559;92029
5203575;93408
5203609;92711
5203807;92754
5203906;92770
5203939;93106
5203962;93262
5204003;92797
5204102;92819
5204201;92835
5204250;96733
5204409;92878
5204508;92894
5204557;93122
5204607;92916
5204656;96873
5204706;92932
5204805;92959
5204854;93580
5204904;92975
5204953;92061
5205000;92991
5205059;92967
5205109;93017
5205208;93033
5205307;93050
5204300;92851
5205406;93076
5205455;92100
5205471;92924
5205497;93025
5205513;92886
5205521;92126
5205901;93190
5205802;93173
5206206;93254
5206305;93270
5206404;93297
5206503;93319
5206602;93335
5205703;93157
5206701;93351
5206800;93378
5206909;93394
5207105;93432
5208301;93092
5207253;96750
5207352;92207
5207402;93491
5207501;93513
5207535;92223
5207600;93530
5207808;93572
5207907;93599
5208004;93610
5208103;93637
5208152;93564
5208509;93696
5208806;93750
5208400;93670
5208608;93718
5209101;93793
5208905;93777
5208707;93734
5209150;92266
5209200;93815
5209408;93831
5209291;93149
5209457;92860
5209606;93874
5209804;93912
5209705;93890
5209903;93939
5209937;93165
5209952;96814
5210000;93955
5210109;93971
5210158;93548
5210208;93998
5210307;94013
5210406;94030
5210562;92282
5210604;94072
5210802;94110
5210901;94137
5211008;94153
5211206;94196
5211305;94218
5211404;94234
5211503;94250
5211602;94277
5211701;94293
5211800;94315
5211909;94331
5212006;94358
5212055;92983
5212105;94374
5212204;94390
5212253;93602
5212303;94439
5212501;94455
5212600;94471
5212709;94498
5212808;94510
5212907;94536
5212956;92320
5213004;94579
5213053;92347
5213087;96474
5213103;94595
5213400;94650
5213509;94676
5213707;94714
5213756;92363
5213772;93181
5213806;94730
5213855;92169
5213905;94757
5214002;94773
5214051;96512
5214101;94790
5214408;94854
5214507;94870
5214606;94897
5214705;94919
5214804;94935
5214838;96539
5214861;96555
5214879;93084
5214903;94951
5215009;94978
5215207;95010
5215231;93327
5215256;92444
5215306;95036
5215405;95052
5215504;95079
5215603;95095
5215652;92460
5215702;95117
5215801;95133
5215900;95150
5216007;95176
5216304;94552
5216403;95230
5216452;93068
5216809;95311
5216908;95354
5217104;95397
5217203;95419
5217302;95435
5217401;95451
5217609;95958
5217708;95494
5218003;95559
5218052;93424
5218102;95575
5218300;95613
5218391;93041
5218508;95630
5218607;95656
5218706;95672
5218789;92827
5218805;95710
5218904;95737
5219001;95753
5219100;95770
5219209;95796
5219258;92568
5219308;95818
5219357;96890
5219407;95834
5219456;93440
5219506;95850
5219605;95877
5219704;95893
5219712;93203
5219738;92908
5219753;96776
5220454;92703
5220504;96075
5220603;96091
5220686;92720
5219803;95915
5219902;95931
5220009;95974
5220058;92622
5220157;92649
5220108;95990
5220207;96016
5220264;92665
5220280;93483
5220405;96059
5220702;96113
5221007;96172
5221080;92762
5221197;93220
5221403;96253
5221452;92789
5221304;96237
5221551;92800
5221502;96318
5221577;93246
5221700;96350
5221601;96334
5221809;96377
5221858;93300
5221908;96393
5222005;96415
5222054;96571
5222203;93289
5222302;93505
5200175;96938
5200209;92037
5200258;93343
2100105;7013
2100204;7030
2100303;7056
2100402;7072
2100436;7021
2100477;7048
2100501;7099
2100550;7080
2100600;7110
2100709;7137
2100808;7153
2100832;7064
2100873;7102
2100907;7170
2100956;9679
2101004;7196
2101103;7218
2100055;9610
2101202;7234
2101251;7129
2101301;7250
2101350;7145
2101400;7277
2101608;7315
2101707;7331
2101509;7293
2101772;7188
2101731;7161
2101806;7358
2101905;7374
2101939;7200
2101970;7323
2102002;9555
2102036;7269
2102077;7285
2102101;7390
2102150;7307
2102200;7412
2102309;7439
2102325;7340
2102358;7366
2102374;7226
2102408;7455
2102507;7471
2102556;7382
2102705;7510
2102754;7404
2102804;7536
2102903;7552
2103000;7579
2103109;7595
2103125;7420
2103158;7447
2103174;7463
2103208;7617
2103257;7480
2103307;7633
2103406;7650
2103505;7676
2103554;7501
2103604;7692
2103703;7714
2102606;7498
2103752;7242
2103802;7730
2103901;7757
2104008;7773
2104057;9636
2104073;7528
2104081;7544
2104099;7560
2104107;7790
2104206;7811
2104305;7838
2104404;7854
2104503;7870
2104552;7609
2104602;7897
2104628;7625
2104651;7641
2104677;7668
2104800;7935
2104701;7919
2104909;7951
2105005;7978
2105104;7994
2105153;7684
2105203;8010
2105302;8036
2105351;7706
2105401;8079
2105427;7722
2105450;7749
2105476;7765
2105609;8117
2105500;8095
2105658;7781
2105708;8133
2105807;8150
2105948;7803
2105906;8176
2105922;7820
2105963;7846
2105989;7862
2106003;8192
2106102;8214
2106201;8230
2106300;8257
2106326;7889
2106359;7900
2106375;7927
2106409;8273
2106508;8290
2106607;8311
2106631;7943
2106672;7960
2106706;8338
2106755;9695
2106805;8354
2107001;8397
2106904;8370
2107100;8419
2107209;8435
2107258;7986
2107308;8451
2107357;8001
2107407;8478
2107456;8028
2107605;8516
2107704;8532
2107803;8559
2107902;8575
2108009;8591
2108058;8044
2108108;9598
2107506;8494
2108207;8613
2108256;8060
2108306;8630
2108405;8656
2108454;8087
2108504;8672
2108603;8699
2108702;8710
2108801;8737
2109007;8770
2109056;8109
2108900;8753
2109106;8796
2109205;8818
2109239;8125
2109270;8141
2109304;8834
2109403;8850
2109452;8168
2109502;8877
2109551;8184
2109601;8915
2109700;8931
2109759;8206
2109809;8958
2109908;9571
2110005;8974
2110039;9652
2110104;8990
2110203;9016
2110237;8222
2110278;8249
2110302;9032
2111722;8460
2111748;8486
2111763;8508
2111789;8524
2111904;9318
2111953;8540
2110401;9059
2110500;9075
2110609;9091
2110658;8265
2110708;9113
2110856;8281
2110906;9156
2110807;9130
2111201;8893
2111250;8362
2111003;9172
2111029;8303
2111052;8320
2111078;8346
2111102;9199
2111300;9210
2111409;8052
2111508;9237
2111532;8389
2111573;8400
2111607;9253
2111631;8427
2111672;8443
2111706;9270
2111805;9296
2112001;9334
2112100;9350
2112209;9377
2112233;8567
2112274;8583
2112308;9393
2112407;9415
2112456;8605
2112506;9431
2112605;9458
2112704;9474
2112803;9490
2112852;8621
2113009;9539
2112902;9512
2114007;9717
2100154;7005
5100102;90018
5100250;89877
5100300;90050
5100359;90042
5100409;90077
5100508;90093
5100607;98612
5100805;90263
5101001;98639
5101209;90239
5101258;89893
5101308;90255
5101407;90271
5101704;90336
5101803;90352
5101605;90310
5101852;90905
5101902;90468
5102603;98655
5102637;90484
5102678;90506
5102686;90743
5102694;90085
5102702;91936
5102793;90760
5102850;90549
5103007;90590
5103056;90522
5103106;98671
5103254;89788
5103205;89796
5103304;99015
5103353;90280
5103361;91006
5103379;90425
5103403;90670
5103437;89800
5102504;90476
5103452;98337
5103502;90697
5103601;90719
5103700;90786
5103809;99031
5103858;90824
5103908;90778
5103957;90204
5104104;99058
5104203;90832
5104500;99074
5104559;98698
5104609;90913
5104807;90956
5104906;90565
5105002;89915
5105101;98191
5105176;90581
5105200;91898
5105150;98310
5105234;90301
5105259;90603
5105309;91057
5105580;98710
5105606;90620
5105622;91774
5105903;91170
5106000;91197
5106109;91219
5106158;90387
5106208;89818
5106216;98752
5108808;90140
5106182;90867
5108857;90166
5108907;90123
5108956;90360
5106224;90646
5106174;90964
5106232;98736
5106190;89826
5106240;90883
5106257;91952
5106273;98795
5106265;90808
5106315;90948
5106281;98779
5106307;89834
5106299;98833
5106372;91812
5106422;98817
5106455;90344
5106505;91294
5106653;90700
5106703;91332
5106752;89990
5106778;98850
5106802;91359
5106828;98876
5106851;90182
5107008;91391
5107040;98892
5107065;90069
5107156;98914
5107180;90662
5107198;90441
5107206;89958
5107578;89960
5107602;91510
5107701;91537
5107750;89974
5107248;90107
5107743;90980
5107768;91049
5107776;91979
5107263;90328
5107792;89843
5107800;91553
5107875;90727
5107883;90921
5107909;89850
5107925;98930
5107859;91839
5107297;90026
5107305;91995
5107354;90247
5107404;90409
5107941;90220
5107958;91855
5108006;90689
5108055;98957
5108105;91618
5108204;91634
5108303;90840
5108352;91022
5108501;98973
5105507;91090
5108600;98990
5108402;91677
5100201;91910
5000252;55018
5000609;90115
5000708;90131
5000807;90158
5000856;91693
5000906;90174
5001003;90190
5001102;90212
5001243;91715
5001508;90298
5001904;90379
5002001;90395
5002100;90417
5002159;98019
5002209;90433
5002308;90450
5002407;90557
5002605;90492
5002704;90514
5002803;90530
5002902;90573
5002951;91782
5003108;90611
5003157;98590
5003207;90638
5003256;98035
5003306;90654
5003454;91758
5003488;91804
5003504;98051
5003702;90735
5003751;91731
5003801;90751
5004007;90794
5004106;90816
5004304;90859
5004403;90875
5004502;90891
5004601;98078
5004700;90930
5004809;55034
5004908;90972
5005004;90999
5005103;91014
5005152;91820
5005202;91030
5005251;55026
5005400;91073
5005608;91111
5005681;91790
5005707;91138
5005806;91154
5006002;55000
5006200;91235
5006259;55042
5006309;91251
5006358;91847
5006408;91278
5006606;91316
5006903;91375
5007109;91413
5007208;91430
5007307;91456
5007406;91472
5007505;91499
5007554;91863
5007802;98116
5007703;98132
5007901;91570
5007935;91880
5007695;98094
5007950;98159
5007976;98175
5008008;91596
5008305;91650
5008404;91901
5000203;90034
3100104;40010
3100203;40037
3100302;40053
3100401;40070
3100807;40150
3101102;40215
3101201;40231
3101300;40258
3101409;40274
3101607;40312
3101631;40002
3101706;40339
3101805;40355
3101904;40371
3102001;40398
3102050;41661
3153509;50695
3102100;40410
3102209;40436
3102308;40452
3102407;40479
3101508;40290
3102506;40495
3102605;40517
3102803;40550
3102852;41688
3102902;40576
3103009;40592
3103108;40614
3103306;40657
3103504;40690
3103603;40711
3103702;40738
3103751;40029
3103801;40754
3104007;40797
3103207;40630
3103405;40673
3103900;40770
3104106;40819
3104205;40835
3104304;40851
3104403;40878
3104452;41700
3104502;40894
3104601;40916
3104700;40932
3104809;40959
3100500;40096
3104908;40975
3105004;40991
3105103;41017
3105202;41033
3105301;41050
3105608;41114
3105707;41130
3105905;41173
3105400;41076
3105509;41092
3106002;41190
3106101;41211
3106200;41238
3106309;41254
3106408;41270
3106507;41297
3106655;41726
3106606;41319
3106705;41335
3106804;41351
3106903;41378
3107000;41394
3107109;41416
3107208;41432
3107307;41459
3107406;41475
3107505;41491
3107604;41513
3107703;41530
3107802;41556
3107901;41572
3108008;41599
3108107;41610
3108206;41637
3108255;41742
3108305;41653
3108404;41670
3108503;41696
3108552;40045
3108602;41718
3108909;41777
3108800;41750
3109006;41793
3108701;41734
3109105;41815
3109204;41831
3109253;41769
3109303;41858
3109402;41874
3109451;41785
3109501;41890
3109600;41912
3109709;41939
3102704;40533
3109808;41955
3109907;41971
3110004;41998
3110103;42013
3110202;42030
3110301;42056
3110400;42072
3110509;42099
3110707;42137
3110608;42110
3110905;42170
3110806;42153
3111002;42196
3111101;42218
3111150;41807
3111200;42234
3111309;42250
3111408;42277
3111507;42293
3111606;42315
3111903;42374
3111705;42331
3112000;42390
3112059;41823
3111804;42358
3112109;42412
3112208;42439
3112307;42455
3112406;42471
3112505;42498
3112604;42510
3112653;40061
3112703;42536
3112802;42552
3112901;42579
3113107;42617
3113206;42633
3113305;42650
3113404;42676
3113008;42595
3113503;42692
3113602;42714
3113701;42730
3113909;42773
3114006;42790
3114105;42811
3114204;42838
3114303;42854
3114402;42870
3113800;42757
3114501;42897
3114550;40088
3114600;42919
3114808;42951
3114709;42935
3114907;42978
3115003;42994
3115300;43052
3115359;41840
3115409;43079
3115458;40100
3115474;41866
3115508;43095
3115607;43117
3115706;43133
3115805;43150
3116001;43192
3116100;43214
3116159;41882
3116209;43230
3115904;43176
3116308;43257
3116407;43273
3116506;43290
3116605;43311
3116704;43338
3116803;43354
3116902;43370
3117009;43397
3117108;43419
3115201;43036
3117306;43451
3117207;43435
3117405;43478
3117504;43494
3117603;43516
3117702;43532
3117801;43559
3117876;41920
3117900;43575
3118007;43591
3118106;43613
3118205;43630
3118304;43656
3118403;43672
3118502;43699
3118601;43710
3118700;43737
3118809;43753
3118908;43770
3119005;43796
3119104;43818
3119203;43834
3119302;43850
3119401;43877
3119500;43893
3119609;43915
3119708;43931
3120102;44016
3120201;44032
3120409;44075
3120508;44091
3120300;44059
3120151;41963
3120607;44113
3120706;44130
3120805;44156
3120839;41980
3120870;42005
3120904;44172
3115102;43010
3119807;43958
3119906;43974
3119955;41947
3120003;43990
3117836;41904
3121001;44199
3121100;44210
3121209;44237
3121258;42021
3121308;44253
3121407;44270
3121506;44296
3121605;44318
3121704;44334
3121803;44350
3122009;44393
3122108;44415
3122207;44431
3121902;44377
3122306;44458
3122355;40126
3122405;44474
3122454;40142
3122470;42048
3122504;44490
3122603;44512
3122702;44539
3122801;44555
3122900;44571
3123007;44598
3123106;44610
3123205;44636
3123304;44652
3123403;44679
3123502;44695
3123528;40169
3123601;44717
3123700;44733
3123809;44750
3123858;40185
3123908;44776
3124005;44792
3124104;44814
3124203;44830
3124302;44857
3124401;44873
3124500;44890
3124609;44911
3124708;44938
3124807;44954
3124906;44970
3125002;44997
3125101;45012
3125200;45039
3125309;45055
3125606;45110
3125705;45136
3125408;45071
3125804;45152
3125903;45179
3125952;40207
3126000;45195
3126109;45217
3126208;45233
3126307;45250
3126406;45276
3126505;45292
3126604;45314
3126703;45330
3126752;40223
3126802;45357
3126901;45373
3126950;42064
3127008;45390
3127057;49352
3127073;42080
3127107;45411
3127206;45438
3127305;45454
3127339;42102
3127354;42129
3127370;42145
